Date,Source,TempC
2020-01-01T01:30:00Z,Hobo-Tmp-2,13.07
2020-01-01T01:30:00Z,Mean.Temp,13.89
2020-01-01T01:40:00Z,Hobo-Tmp-1,14.71
2020-01-01T01:40:00Z,Hobo-Tmp-2,13.07
2020-01-01T01:40:00Z,Mean.Temp,13.89
2020-01-01T01:50:00Z,Hobo-Tmp-1,14.7
2020-01-01T01:50:00Z,Hobo-Tmp-2,13.11
2020-01-01T01:50:00Z,Mean.Temp,13.9
2020-01-01T02:00:00Z,Hobo-Tmp-1,14.71
2020-01-01T02:00:00Z,Hobo-Tmp-2,13.11
2020-01-01T02:00:00Z,Mean.Temp,13.91
2020-01-01T02:10:00Z,Hobo-Tmp-1,14.69
2020-01-01T02:10:00Z,Hobo-Tmp-2,13.11
2020-01-01T02:10:00Z,Mean.Temp,13.9
2020-01-01T02:20:00Z,Hobo-Tmp-1,14.72
2020-01-01T02:20:00Z,Hobo-Tmp-2,13.12
2020-01-01T02:20:00Z,Mean.Temp,13.92
2020-01-01T02:30:00Z,Hobo-Tmp-1,14.71
2020-01-01T02:30:00Z,Hobo-Tmp-2,13.12
2020-01-01T02:30:00Z,Mean.Temp,13.92
2020-01-01T02:40:00Z,Hobo-Tmp-1,14.71
2020-01-01T02:40:00Z,Hobo-Tmp-2,13.11
2020-01-01T02:40:00Z,Mean.Temp,13.91
2020-01-01T02:50:00Z,Hobo-Tmp-1,14.71
2020-01-01T02:50:00Z,Hobo-Tmp-2,13.12
2020-01-01T02:50:00Z,Mean.Temp,13.91
2020-01-01T03:00:00Z,Hobo-Tmp-1,14.73
2020-01-01T03:00:00Z,Hobo-Tmp-2,13.12
2020-01-01T03:00:00Z,Mean.Temp,13.92
2020-01-01T03:10:00Z,Hobo-Tmp-1,14.71
2020-01-01T03:10:00Z,Hobo-Tmp-2,13.12
2020-01-01T03:10:00Z,Mean.Temp,13.91
2020-01-01T03:20:00Z,Hobo-Tmp-1,14.72
2020-01-01T03:20:00Z,Hobo-Tmp-2,13.09
2020-01-01T03:20:00Z,Mean.Temp,13.91
2020-01-01T03:30:00Z,Hobo-Tmp-1,14.73
2020-01-01T03:30:00Z,Hobo-Tmp-2,13.08
2020-01-01T03:30:00Z,Mean.Temp,13.91
2020-01-01T03:40:00Z,Hobo-Tmp-1,14.72
2020-01-01T03:40:00Z,Hobo-Tmp-2,13.12
2020-01-01T03:40:00Z,Mean.Temp,13.92
2020-01-01T03:50:00Z,Hobo-Tmp-1,14.76
2020-01-01T03:50:00Z,Hobo-Tmp-2,13.09
2020-01-01T03:50:00Z,Mean.Temp,13.92
2020-01-01T04:00:00Z,Hobo-Tmp-1,14.71
2020-01-01T04:00:00Z,Hobo-Tmp-2,13.07
2020-01-01T04:00:00Z,Mean.Temp,13.89
2020-01-01T04:10:00Z,Hobo-Tmp-1,14.71
2020-01-01T04:10:00Z,Hobo-Tmp-2,13.06
2020-01-01T04:10:00Z,Mean.Temp,13.89
2020-01-01T04:20:00Z,Hobo-Tmp-1,14.7
2020-01-01T04:20:00Z,Hobo-Tmp-2,13.03
2020-01-01T04:20:00Z,Mean.Temp,13.86
2020-01-01T04:30:00Z,Hobo-Tmp-1,14.71
2020-01-01T04:30:00Z,Hobo-Tmp-2,13.04
2020-01-01T04:30:00Z,Mean.Temp,13.87
2020-01-01T04:40:00Z,Hobo-Tmp-1,14.7
2020-01-01T04:40:00Z,Hobo-Tmp-2,13.03
2020-01-01T04:40:00Z,Mean.Temp,13.86
2020-01-01T04:50:00Z,Hobo-Tmp-1,14.7
2020-01-01T04:50:00Z,Hobo-Tmp-2,12.99
2020-01-01T04:50:00Z,Mean.Temp,13.85
2020-01-01T05:00:00Z,Hobo-Tmp-1,14.73
2020-01-01T05:00:00Z,Hobo-Tmp-2,12.97
2020-01-01T05:00:00Z,Mean.Temp,13.85
2020-01-01T05:10:00Z,Hobo-Tmp-1,14.73
2020-01-01T05:10:00Z,Hobo-Tmp-2,12.96
2020-01-01T05:10:00Z,Mean.Temp,13.85
2020-01-01T05:20:00Z,Hobo-Tmp-1,14.71
2020-01-01T05:20:00Z,Hobo-Tmp-2,12.96
2020-01-01T05:20:00Z,Mean.Temp,13.83
2020-01-01T05:30:00Z,Hobo-Tmp-1,14.71
2020-01-01T05:30:00Z,Hobo-Tmp-2,12.96
2020-01-01T05:30:00Z,Mean.Temp,13.83
2020-01-01T05:40:00Z,Hobo-Tmp-1,14.73
2020-01-01T05:40:00Z,Hobo-Tmp-2,12.96
2020-01-01T05:40:00Z,Mean.Temp,13.84
2020-01-01T05:50:00Z,Hobo-Tmp-1,14.74
2020-01-01T05:50:00Z,Hobo-Tmp-2,12.94
2020-01-01T05:50:00Z,Mean.Temp,13.84
2020-01-01T06:00:00Z,Hobo-Tmp-1,14.72
2020-01-01T06:00:00Z,Hobo-Tmp-2,12.94
2020-01-01T06:00:00Z,Mean.Temp,13.83
2020-01-01T06:10:00Z,Hobo-Tmp-1,14.73
2020-01-01T06:10:00Z,Hobo-Tmp-2,12.94
2020-01-01T06:10:00Z,Mean.Temp,13.84
2020-01-01T06:20:00Z,Hobo-Tmp-1,14.71
2020-01-01T06:20:00Z,Hobo-Tmp-2,12.94
2020-01-01T06:20:00Z,Mean.Temp,13.83
2020-01-01T06:30:00Z,Hobo-Tmp-1,14.72
2020-01-01T06:30:00Z,Hobo-Tmp-2,12.92
2020-01-01T06:30:00Z,Mean.Temp,13.82
2020-01-01T06:40:00Z,Hobo-Tmp-1,14.72
2020-01-01T06:40:00Z,Hobo-Tmp-2,12.94
2020-01-01T06:40:00Z,Mean.Temp,13.83
2020-01-01T06:50:00Z,Hobo-Tmp-1,14.72
2020-01-01T06:50:00Z,Hobo-Tmp-2,12.93
2020-01-01T06:50:00Z,Mean.Temp,13.83
2020-01-01T07:00:00Z,Hobo-Tmp-1,14.72
2020-01-01T07:00:00Z,Hobo-Tmp-2,12.91
2020-01-01T07:00:00Z,Mean.Temp,13.82
2020-01-01T07:10:00Z,Hobo-Tmp-1,14.72
2020-01-01T07:10:00Z,Hobo-Tmp-2,12.9
2020-01-01T07:10:00Z,Mean.Temp,13.81
2020-01-01T07:20:00Z,Hobo-Tmp-1,14.72
2020-01-01T07:20:00Z,Hobo-Tmp-2,12.88
2020-01-01T07:20:00Z,Mean.Temp,13.8
2020-01-01T07:30:00Z,Hobo-Tmp-1,14.71
2020-01-01T07:30:00Z,Hobo-Tmp-2,12.89
2020-01-01T07:30:00Z,Mean.Temp,13.8
2020-01-01T07:40:00Z,Hobo-Tmp-1,14.7
2020-01-01T07:40:00Z,Hobo-Tmp-2,12.87
2020-01-01T07:40:00Z,Mean.Temp,13.78
2020-01-01T07:50:00Z,Hobo-Tmp-1,14.73
2020-01-01T07:50:00Z,Hobo-Tmp-2,12.88
2020-01-01T07:50:00Z,Mean.Temp,13.81
2020-01-01T08:00:00Z,Hobo-Tmp-1,14.76
2020-01-01T08:00:00Z,Hobo-Tmp-2,12.86
2020-01-01T08:00:00Z,Mean.Temp,13.81
2020-01-01T08:10:00Z,Hobo-Tmp-1,14.73
2020-01-01T08:10:00Z,Hobo-Tmp-2,12.87
2020-01-01T08:10:00Z,Mean.Temp,13.8
2020-01-01T08:20:00Z,Hobo-Tmp-1,14.74
2020-01-01T08:20:00Z,Hobo-Tmp-2,12.9
2020-01-01T08:20:00Z,Mean.Temp,13.82
2020-01-01T08:30:00Z,Hobo-Tmp-1,14.77
2020-01-01T08:30:00Z,Hobo-Tmp-2,12.9
2020-01-01T08:30:00Z,Mean.Temp,13.83
2020-01-01T08:40:00Z,Hobo-Tmp-1,14.78
2020-01-01T08:40:00Z,Hobo-Tmp-2,12.96
2020-01-01T08:40:00Z,Mean.Temp,13.87
2020-01-01T08:50:00Z,Hobo-Tmp-1,14.79
2020-01-01T08:50:00Z,Hobo-Tmp-2,13.04
2020-01-01T08:50:00Z,Mean.Temp,13.91
2020-01-01T09:00:00Z,Hobo-Tmp-1,14.81
2020-01-01T09:00:00Z,Hobo-Tmp-2,13.12
2020-01-01T09:00:00Z,Mean.Temp,13.96
2020-01-01T09:10:00Z,Hobo-Tmp-1,14.81
2020-01-01T09:10:00Z,Hobo-Tmp-2,13.19
2020-01-01T09:10:00Z,Mean.Temp,14
2020-01-01T09:20:00Z,Hobo-Tmp-1,14.83
2020-01-01T09:20:00Z,Hobo-Tmp-2,13.26
2020-01-01T09:20:00Z,Mean.Temp,14.04
2020-01-01T09:30:00Z,Hobo-Tmp-1,14.84
2020-01-01T09:30:00Z,Hobo-Tmp-2,13.38
2020-01-01T09:30:00Z,Mean.Temp,14.11
2020-01-01T09:40:00Z,Hobo-Tmp-1,14.86
2020-01-01T09:40:00Z,Hobo-Tmp-2,13.5
2020-01-01T09:40:00Z,Mean.Temp,14.18
2020-01-01T09:50:00Z,Hobo-Tmp-1,14.85
2020-01-01T09:50:00Z,Hobo-Tmp-2,13.64
2020-01-01T09:50:00Z,Mean.Temp,14.24
2020-01-01T10:00:00Z,Hobo-Tmp-1,14.84
2020-01-01T10:00:00Z,Hobo-Tmp-2,13.76
2020-01-01T10:00:00Z,Mean.Temp,14.3
2020-01-01T10:10:00Z,Hobo-Tmp-1,14.8
2020-01-01T10:10:00Z,Hobo-Tmp-2,13.87
2020-01-01T10:10:00Z,Mean.Temp,14.33
2020-01-01T10:20:00Z,Hobo-Tmp-1,14.79
2020-01-01T10:20:00Z,Hobo-Tmp-2,14.01
2020-01-01T10:20:00Z,Mean.Temp,14.4
2020-01-01T10:30:00Z,Hobo-Tmp-1,14.78
2020-01-01T10:30:00Z,Hobo-Tmp-2,14.14
2020-01-01T10:30:00Z,Mean.Temp,14.46
2020-01-01T10:40:00Z,Hobo-Tmp-1,14.76
2020-01-01T10:40:00Z,Hobo-Tmp-2,14.24
2020-01-01T10:40:00Z,Mean.Temp,14.5
2020-01-01T10:50:00Z,Hobo-Tmp-1,14.78
2020-01-01T10:50:00Z,Hobo-Tmp-2,14.35
2020-01-01T10:50:00Z,Mean.Temp,14.56
2020-01-01T11:00:00Z,Hobo-Tmp-1,14.78
2020-01-01T11:00:00Z,Hobo-Tmp-2,14.44
2020-01-01T11:00:00Z,Mean.Temp,14.61
2020-01-01T11:10:00Z,Hobo-Tmp-1,14.77
2020-01-01T11:10:00Z,Hobo-Tmp-2,14.52
2020-01-01T11:10:00Z,Mean.Temp,14.64
2020-01-01T11:20:00Z,Hobo-Tmp-1,14.77
2020-01-01T11:20:00Z,Hobo-Tmp-2,14.59
2020-01-01T11:20:00Z,Mean.Temp,14.68
2020-01-01T11:30:00Z,Hobo-Tmp-1,14.79
2020-01-01T11:30:00Z,Hobo-Tmp-2,14.65
2020-01-01T11:30:00Z,Mean.Temp,14.72
2020-01-01T11:40:00Z,Hobo-Tmp-1,14.8
2020-01-01T11:40:00Z,Hobo-Tmp-2,14.68
2020-01-01T11:40:00Z,Mean.Temp,14.74
2020-01-01T11:50:00Z,Hobo-Tmp-1,14.8
2020-01-01T11:50:00Z,Hobo-Tmp-2,14.69
2020-01-01T11:50:00Z,Mean.Temp,14.74
2020-01-01T12:00:00Z,Hobo-Tmp-1,14.84
2020-01-01T12:00:00Z,Hobo-Tmp-2,14.7
2020-01-01T12:00:00Z,Mean.Temp,14.77
2020-01-01T12:10:00Z,Hobo-Tmp-1,14.84
2020-01-01T12:10:00Z,Hobo-Tmp-2,14.72
2020-01-01T12:10:00Z,Mean.Temp,14.78
2020-01-01T12:20:00Z,Hobo-Tmp-1,14.86
2020-01-01T12:20:00Z,Hobo-Tmp-2,14.72
2020-01-01T12:20:00Z,Mean.Temp,14.79
2020-01-01T12:30:00Z,Hobo-Tmp-1,14.86
2020-01-01T12:30:00Z,Hobo-Tmp-2,14.73
2020-01-01T12:30:00Z,Mean.Temp,14.8
2020-01-01T12:40:00Z,Hobo-Tmp-1,14.86
2020-01-01T12:40:00Z,Hobo-Tmp-2,14.73
2020-01-01T12:40:00Z,Mean.Temp,14.8
2020-01-01T12:50:00Z,Hobo-Tmp-1,14.88
2020-01-01T12:50:00Z,Hobo-Tmp-2,14.73
2020-01-01T12:50:00Z,Mean.Temp,14.81
2020-01-01T13:00:00Z,Hobo-Tmp-1,14.89
2020-01-01T13:00:00Z,Hobo-Tmp-2,14.77
2020-01-01T13:00:00Z,Mean.Temp,14.83
2020-01-01T13:10:00Z,Hobo-Tmp-1,14.88
2020-01-01T13:10:00Z,Hobo-Tmp-2,14.8
2020-01-01T13:10:00Z,Mean.Temp,14.84
2020-01-01T13:20:00Z,Hobo-Tmp-1,14.89
2020-01-01T13:20:00Z,Hobo-Tmp-2,14.81
2020-01-01T13:20:00Z,Mean.Temp,14.85
2020-01-01T13:30:00Z,Hobo-Tmp-1,14.92
2020-01-01T13:30:00Z,Hobo-Tmp-2,14.81
2020-01-01T13:30:00Z,Mean.Temp,14.86
2020-01-01T13:40:00Z,Hobo-Tmp-1,14.91
2020-01-01T13:40:00Z,Hobo-Tmp-2,14.81
2020-01-01T13:40:00Z,Mean.Temp,14.86
2020-01-01T13:50:00Z,Hobo-Tmp-1,14.93
2020-01-01T13:50:00Z,Hobo-Tmp-2,14.81
2020-01-01T13:50:00Z,Mean.Temp,14.87
2020-01-01T14:00:00Z,Hobo-Tmp-1,14.91
2020-01-01T14:00:00Z,Hobo-Tmp-2,14.82
2020-01-01T14:00:00Z,Mean.Temp,14.86
2020-01-01T14:10:00Z,Hobo-Tmp-1,14.94
2020-01-01T14:10:00Z,Hobo-Tmp-2,14.81
2020-01-01T14:10:00Z,Mean.Temp,14.88
2020-01-01T14:20:00Z,Hobo-Tmp-1,14.94
2020-01-01T14:20:00Z,Hobo-Tmp-2,14.82
2020-01-01T14:20:00Z,Mean.Temp,14.88
2020-01-01T14:30:00Z,Hobo-Tmp-1,14.92
2020-01-01T14:30:00Z,Hobo-Tmp-2,14.86
2020-01-01T14:30:00Z,Mean.Temp,14.89
2020-01-01T14:40:00Z,Hobo-Tmp-1,14.93
2020-01-01T14:40:00Z,Hobo-Tmp-2,14.84
2020-01-01T14:40:00Z,Mean.Temp,14.88
2020-01-01T14:50:00Z,Hobo-Tmp-1,14.95
2020-01-01T14:50:00Z,Hobo-Tmp-2,14.83
2020-01-01T14:50:00Z,Mean.Temp,14.89
2020-01-01T15:00:00Z,Hobo-Tmp-1,14.94
2020-01-01T15:00:00Z,Hobo-Tmp-2,14.85
2020-01-01T15:00:00Z,Mean.Temp,14.89
2020-01-01T15:10:00Z,Hobo-Tmp-1,14.96
2020-01-01T15:10:00Z,Hobo-Tmp-2,14.86
2020-01-01T15:10:00Z,Mean.Temp,14.91
2020-01-01T15:20:00Z,Hobo-Tmp-1,14.95
2020-01-01T15:20:00Z,Hobo-Tmp-2,14.87
2020-01-01T15:20:00Z,Mean.Temp,14.91
2020-01-01T15:30:00Z,Hobo-Tmp-1,14.97
2020-01-01T15:30:00Z,Hobo-Tmp-2,14.88
2020-01-01T15:30:00Z,Mean.Temp,14.93
2020-01-01T15:40:00Z,Hobo-Tmp-1,14.96
2020-01-01T15:40:00Z,Hobo-Tmp-2,14.89
2020-01-01T15:40:00Z,Mean.Temp,14.93
2020-01-01T15:50:00Z,Hobo-Tmp-1,14.95
2020-01-01T15:50:00Z,Hobo-Tmp-2,14.92
2020-01-01T15:50:00Z,Mean.Temp,14.93
2020-01-01T16:00:00Z,Hobo-Tmp-1,14.97
2020-01-01T16:00:00Z,Hobo-Tmp-2,14.94
2020-01-01T16:00:00Z,Mean.Temp,14.96
2020-01-01T16:10:00Z,Hobo-Tmp-1,14.96
2020-01-01T16:10:00Z,Hobo-Tmp-2,14.93
2020-01-01T16:10:00Z,Mean.Temp,14.94
2020-01-01T16:20:00Z,Hobo-Tmp-1,14.97
2020-01-01T16:20:00Z,Hobo-Tmp-2,14.96
2020-01-01T16:20:00Z,Mean.Temp,14.97
2020-01-01T16:30:00Z,Hobo-Tmp-1,14.97
2020-01-01T16:30:00Z,Hobo-Tmp-2,14.96
2020-01-01T16:30:00Z,Mean.Temp,14.97
2020-01-01T16:40:00Z,Hobo-Tmp-1,15.01
2020-01-01T16:40:00Z,Hobo-Tmp-2,14.97
2020-01-01T16:40:00Z,Mean.Temp,14.99
2020-01-01T16:50:00Z,Hobo-Tmp-1,15.02
2020-01-01T16:50:00Z,Hobo-Tmp-2,14.96
2020-01-01T16:50:00Z,Mean.Temp,14.99
2020-01-01T17:00:00Z,Hobo-Tmp-1,15.06
2020-01-01T17:00:00Z,Hobo-Tmp-2,14.95
2020-01-01T17:00:00Z,Mean.Temp,15
2020-01-01T17:10:00Z,Hobo-Tmp-1,15.06
2020-01-01T17:10:00Z,Hobo-Tmp-2,14.94
2020-01-01T17:10:00Z,Mean.Temp,15
2020-01-01T17:20:00Z,Hobo-Tmp-1,15.06
2020-01-01T17:20:00Z,Hobo-Tmp-2,14.92
2020-01-01T17:20:00Z,Mean.Temp,14.99
2020-01-01T17:30:00Z,Hobo-Tmp-1,15.06
2020-01-01T17:30:00Z,Hobo-Tmp-2,14.89
2020-01-01T17:30:00Z,Mean.Temp,14.97
2020-01-01T17:40:00Z,Hobo-Tmp-1,15.09
2020-01-01T17:40:00Z,Hobo-Tmp-2,14.89
2020-01-01T17:40:00Z,Mean.Temp,14.99
2020-01-01T17:50:00Z,Hobo-Tmp-1,15.12
2020-01-01T17:50:00Z,Hobo-Tmp-2,14.85
2020-01-01T17:50:00Z,Mean.Temp,14.99
2020-01-01T18:00:00Z,Hobo-Tmp-1,15.11
2020-01-01T18:00:00Z,Hobo-Tmp-2,14.82
2020-01-01T18:00:00Z,Mean.Temp,14.96
2020-01-01T18:10:00Z,Hobo-Tmp-1,15.11
2020-01-01T18:10:00Z,Hobo-Tmp-2,14.83
2020-01-01T18:10:00Z,Mean.Temp,14.97
2020-01-01T18:20:00Z,Hobo-Tmp-1,15.11
2020-01-01T18:20:00Z,Hobo-Tmp-2,14.79
2020-01-01T18:20:00Z,Mean.Temp,14.95
2020-01-01T18:30:00Z,Hobo-Tmp-1,15.13
2020-01-01T18:30:00Z,Hobo-Tmp-2,14.76
2020-01-01T18:30:00Z,Mean.Temp,14.94
2020-01-01T18:40:00Z,Hobo-Tmp-1,15.1
2020-01-01T18:40:00Z,Hobo-Tmp-2,14.73
2020-01-01T18:40:00Z,Mean.Temp,14.92
2020-01-01T18:50:00Z,Hobo-Tmp-1,15.1
2020-01-01T18:50:00Z,Hobo-Tmp-2,14.73
2020-01-01T18:50:00Z,Mean.Temp,14.92
2020-01-01T19:00:00Z,Hobo-Tmp-1,15.07
2020-01-01T19:00:00Z,Hobo-Tmp-2,14.71
2020-01-01T19:00:00Z,Mean.Temp,14.89
2020-01-01T19:10:00Z,Hobo-Tmp-1,15.11
2020-01-01T19:10:00Z,Hobo-Tmp-2,14.74
2020-01-01T19:10:00Z,Mean.Temp,14.93
2020-01-01T19:20:00Z,Hobo-Tmp-1,15.09
2020-01-01T19:20:00Z,Hobo-Tmp-2,14.72
2020-01-01T19:20:00Z,Mean.Temp,14.91
2020-01-01T19:30:00Z,Hobo-Tmp-1,15.09
2020-01-01T19:30:00Z,Hobo-Tmp-2,14.7
2020-01-01T19:30:00Z,Mean.Temp,14.89
2020-01-01T19:40:00Z,Hobo-Tmp-1,15.09
2020-01-01T19:40:00Z,Hobo-Tmp-2,14.72
2020-01-01T19:40:00Z,Mean.Temp,14.91
2020-01-01T19:50:00Z,Hobo-Tmp-1,15.1
2020-01-01T19:50:00Z,Hobo-Tmp-2,14.7
2020-01-01T19:50:00Z,Mean.Temp,14.9
2020-01-01T20:00:00Z,Hobo-Tmp-1,15.08
2020-01-01T20:00:00Z,Hobo-Tmp-2,14.71
2020-01-01T20:00:00Z,Mean.Temp,14.89
2020-01-01T20:10:00Z,Hobo-Tmp-1,15.07
2020-01-01T20:10:00Z,Hobo-Tmp-2,14.69
2020-01-01T20:10:00Z,Mean.Temp,14.88
2020-01-01T20:20:00Z,Hobo-Tmp-1,15.06
2020-01-01T20:20:00Z,Hobo-Tmp-2,14.68
2020-01-01T20:20:00Z,Mean.Temp,14.87
2020-01-01T20:30:00Z,Hobo-Tmp-1,15.04
2020-01-01T20:30:00Z,Hobo-Tmp-2,14.73
2020-01-01T20:30:00Z,Mean.Temp,14.89
2020-01-01T20:40:00Z,Hobo-Tmp-1,15.04
2020-01-01T20:40:00Z,Hobo-Tmp-2,14.71
2020-01-01T20:40:00Z,Mean.Temp,14.88
2020-01-01T20:50:00Z,Hobo-Tmp-1,15.04
2020-01-01T20:50:00Z,Hobo-Tmp-2,14.73
2020-01-01T20:50:00Z,Mean.Temp,14.89
2020-01-01T21:00:00Z,Hobo-Tmp-1,15.04
2020-01-01T21:00:00Z,Hobo-Tmp-2,14.73
2020-01-01T21:00:00Z,Mean.Temp,14.89
2020-01-01T21:10:00Z,Hobo-Tmp-1,15.01
2020-01-01T21:10:00Z,Hobo-Tmp-2,14.73
2020-01-01T21:10:00Z,Mean.Temp,14.87
2020-01-01T21:20:00Z,Hobo-Tmp-1,15.01
2020-01-01T21:20:00Z,Hobo-Tmp-2,14.73
2020-01-01T21:20:00Z,Mean.Temp,14.87
2020-01-01T21:30:00Z,Hobo-Tmp-1,14.99
2020-01-01T21:30:00Z,Hobo-Tmp-2,14.77
2020-01-01T21:30:00Z,Mean.Temp,14.88
2020-01-01T21:40:00Z,Hobo-Tmp-1,15
2020-01-01T21:40:00Z,Hobo-Tmp-2,14.78
2020-01-01T21:40:00Z,Mean.Temp,14.89
2020-01-01T21:50:00Z,Hobo-Tmp-1,14.99
2020-01-01T21:50:00Z,Hobo-Tmp-2,14.78
2020-01-01T21:50:00Z,Mean.Temp,14.88
2020-01-01T22:00:00Z,Hobo-Tmp-1,14.96
2020-01-01T22:00:00Z,Hobo-Tmp-2,14.78
2020-01-01T22:00:00Z,Mean.Temp,14.87
2020-01-01T22:10:00Z,Hobo-Tmp-1,14.97
2020-01-01T22:10:00Z,Hobo-Tmp-2,14.77
2020-01-01T22:10:00Z,Mean.Temp,14.87
2020-01-01T22:20:00Z,Hobo-Tmp-1,14.97
2020-01-01T22:20:00Z,Hobo-Tmp-2,14.78
2020-01-01T22:20:00Z,Mean.Temp,14.88
2020-01-01T22:30:00Z,Hobo-Tmp-1,14.98
2020-01-01T22:30:00Z,Hobo-Tmp-2,14.73
2020-01-01T22:30:00Z,Mean.Temp,14.86
2020-01-01T22:40:00Z,Hobo-Tmp-1,14.97
2020-01-01T22:40:00Z,Hobo-Tmp-2,14.73
2020-01-01T22:40:00Z,Mean.Temp,14.85
2020-01-01T22:50:00Z,Hobo-Tmp-1,14.94
2020-01-01T22:50:00Z,Hobo-Tmp-2,14.74
2020-01-01T22:50:00Z,Mean.Temp,14.84
2020-01-01T23:00:00Z,Hobo-Tmp-1,14.94
2020-01-01T23:00:00Z,Hobo-Tmp-2,14.71
2020-01-01T23:00:00Z,Mean.Temp,14.83
2020-01-01T23:10:00Z,Hobo-Tmp-1,14.94
2020-01-01T23:10:00Z,Hobo-Tmp-2,14.7
2020-01-01T23:10:00Z,Mean.Temp,14.82
2020-01-01T23:20:00Z,Hobo-Tmp-1,14.93
2020-01-01T23:20:00Z,Hobo-Tmp-2,14.66
2020-01-01T23:20:00Z,Mean.Temp,14.79
2020-01-01T23:30:00Z,Hobo-Tmp-1,14.95
2020-01-01T23:30:00Z,Hobo-Tmp-2,14.65
2020-01-01T23:30:00Z,Mean.Temp,14.8
2020-01-01T23:40:00Z,Hobo-Tmp-1,14.89
2020-01-01T23:40:00Z,Hobo-Tmp-2,14.63
2020-01-01T23:40:00Z,Mean.Temp,14.76
2020-01-01T23:50:00Z,Hobo-Tmp-1,14.92
2020-01-01T23:50:00Z,Hobo-Tmp-2,14.62
2020-01-01T23:50:00Z,Mean.Temp,14.77
2020-01-02T00:00:00Z,Hobo-Tmp-1,14.94
2020-01-02T00:00:00Z,Hobo-Tmp-2,14.62
2020-01-02T00:00:00Z,Mean.Temp,14.78
2020-01-02T00:10:00Z,Hobo-Tmp-1,14.91
2020-01-02T00:10:00Z,Hobo-Tmp-2,14.58
2020-01-02T00:10:00Z,Mean.Temp,14.74
2020-01-02T00:20:00Z,Hobo-Tmp-1,14.91
2020-01-02T00:20:00Z,Hobo-Tmp-2,14.59
2020-01-02T00:20:00Z,Mean.Temp,14.75
2020-01-02T00:30:00Z,Hobo-Tmp-1,14.86
2020-01-02T00:30:00Z,Hobo-Tmp-2,14.59
2020-01-02T00:30:00Z,Mean.Temp,14.73
2020-01-02T00:40:00Z,Hobo-Tmp-1,14.87
2020-01-02T00:40:00Z,Hobo-Tmp-2,14.55
2020-01-02T00:40:00Z,Mean.Temp,14.71
2020-01-02T00:50:00Z,Hobo-Tmp-1,14.86
2020-01-02T00:50:00Z,Hobo-Tmp-2,14.55
2020-01-02T00:50:00Z,Mean.Temp,14.71
2020-01-02T01:00:00Z,Hobo-Tmp-1,14.88
2020-01-02T01:00:00Z,Hobo-Tmp-2,14.53
2020-01-02T01:00:00Z,Mean.Temp,14.71
2020-01-02T01:10:00Z,Hobo-Tmp-1,14.87
2020-01-02T01:10:00Z,Hobo-Tmp-2,14.52
2020-01-02T01:10:00Z,Mean.Temp,14.69
2020-01-02T01:20:00Z,Hobo-Tmp-1,14.86
2020-01-02T01:20:00Z,Hobo-Tmp-2,14.5
2020-01-02T01:20:00Z,Mean.Temp,14.68
2020-01-02T01:30:00Z,Hobo-Tmp-1,14.87
2020-01-02T01:30:00Z,Hobo-Tmp-2,14.52
2020-01-02T01:30:00Z,Mean.Temp,14.69
2020-01-02T01:40:00Z,Hobo-Tmp-1,14.85
2020-01-02T01:40:00Z,Hobo-Tmp-2,14.5
2020-01-02T01:40:00Z,Mean.Temp,14.68
2020-01-02T01:50:00Z,Hobo-Tmp-1,14.86
2020-01-02T01:50:00Z,Hobo-Tmp-2,14.48
2020-01-02T01:50:00Z,Mean.Temp,14.67
2020-01-02T02:00:00Z,Hobo-Tmp-1,14.87
2020-01-02T02:00:00Z,Hobo-Tmp-2,14.47
2020-01-02T02:00:00Z,Mean.Temp,14.67
2020-01-02T02:10:00Z,Hobo-Tmp-1,14.87
2020-01-02T02:10:00Z,Hobo-Tmp-2,14.44
2020-01-02T02:10:00Z,Mean.Temp,14.66
2020-01-02T02:20:00Z,Hobo-Tmp-1,14.87
2020-01-02T02:20:00Z,Hobo-Tmp-2,14.43
2020-01-02T02:20:00Z,Mean.Temp,14.65
2020-01-02T02:30:00Z,Hobo-Tmp-1,14.88
2020-01-02T02:30:00Z,Hobo-Tmp-2,14.41
2020-01-02T02:30:00Z,Mean.Temp,14.65
2020-01-02T02:40:00Z,Hobo-Tmp-1,14.88
2020-01-02T02:40:00Z,Hobo-Tmp-2,14.4
2020-01-02T02:40:00Z,Mean.Temp,14.64
2020-01-02T02:50:00Z,Hobo-Tmp-1,14.88
2020-01-02T02:50:00Z,Hobo-Tmp-2,14.4
2020-01-02T02:50:00Z,Mean.Temp,14.64
2020-01-02T03:00:00Z,Hobo-Tmp-1,14.86
2020-01-02T03:00:00Z,Hobo-Tmp-2,14.39
2020-01-02T03:00:00Z,Mean.Temp,14.63
2020-01-02T03:10:00Z,Hobo-Tmp-1,14.87
2020-01-02T03:10:00Z,Hobo-Tmp-2,14.37
2020-01-02T03:10:00Z,Mean.Temp,14.62
2020-01-02T03:20:00Z,Hobo-Tmp-1,14.89
2020-01-02T03:20:00Z,Hobo-Tmp-2,14.37
2020-01-02T03:20:00Z,Mean.Temp,14.63
2020-01-02T03:30:00Z,Hobo-Tmp-1,14.87
2020-01-02T03:30:00Z,Hobo-Tmp-2,14.35
2020-01-02T03:30:00Z,Mean.Temp,14.61
2020-01-02T03:40:00Z,Hobo-Tmp-1,14.87
