Date,Source,TempF
2019-12-10T13:00:00Z,Hobo-Tmp-1,60.61
2019-12-10T13:00:00Z,Hobo-Tmp-2,60.08
2019-12-10T13:00:00Z,Mean.Temp,60.345
2019-12-10T13:10:00Z,Hobo-Tmp-1,60.62
2019-12-10T13:10:00Z,Hobo-Tmp-2,60.08
2019-12-10T13:10:00Z,Mean.Temp,60.349999999999994
2019-12-10T13:20:00Z,Hobo-Tmp-1,60.62
2019-12-10T13:20:00Z,Hobo-Tmp-2,60.12
2019-12-10T13:20:00Z,Mean.Temp,60.37
2019-12-10T13:30:00Z,Hobo-Tmp-1,60.59
2019-12-10T13:30:00Z,Hobo-Tmp-2,60.1
2019-12-10T13:30:00Z,Mean.Temp,60.345
2019-12-10T13:40:00Z,Hobo-Tmp-1,60.68
2019-12-10T13:40:00Z,Hobo-Tmp-2,60.12
2019-12-10T13:40:00Z,Mean.Temp,60.4
2019-12-10T13:50:00Z,Hobo-Tmp-1,60.64
2019-12-10T13:50:00Z,Hobo-Tmp-2,60.16
2019-12-10T13:50:00Z,Mean.Temp,60.4
2019-12-10T14:00:00Z,Hobo-Tmp-1,60.61
2019-12-10T14:00:00Z,Hobo-Tmp-2,60.16
2019-12-10T14:00:00Z,Mean.Temp,60.385
2019-12-10T14:10:00Z,Hobo-Tmp-1,60.64
2019-12-10T14:10:00Z,Hobo-Tmp-2,60.16
2019-12-10T14:10:00Z,Mean.Temp,60.4
2019-12-10T14:20:00Z,Hobo-Tmp-1,60.62
2019-12-10T14:20:00Z,Hobo-Tmp-2,60.2
2019-12-10T14:20:00Z,Mean.Temp,60.41
2019-12-10T14:30:00Z,Hobo-Tmp-1,60.62
2019-12-10T14:30:00Z,Hobo-Tmp-2,60.18
2019-12-10T14:30:00Z,Mean.Temp,60.4
2019-12-10T14:40:00Z,Hobo-Tmp-1,60.64
2019-12-10T14:40:00Z,Hobo-Tmp-2,60.24
2019-12-10T14:40:00Z,Mean.Temp,60.44
2019-12-10T14:50:00Z,Hobo-Tmp-1,60.64
2019-12-10T14:50:00Z,Hobo-Tmp-2,60.24
2019-12-10T14:50:00Z,Mean.Temp,60.44
2019-12-10T15:00:00Z,Hobo-Tmp-1,60.64
2019-12-10T15:00:00Z,Hobo-Tmp-2,60.2
2019-12-10T15:00:00Z,Mean.Temp,60.42
2019-12-10T15:10:00Z,Hobo-Tmp-1,60.64
2019-12-10T15:10:00Z,Hobo-Tmp-2,60.26
2019-12-10T15:10:00Z,Mean.Temp,60.45
2019-12-10T15:20:00Z,Hobo-Tmp-1,60.64
2019-12-10T15:20:00Z,Hobo-Tmp-2,60.26
2019-12-10T15:20:00Z,Mean.Temp,60.45
2019-12-10T15:30:00Z,Hobo-Tmp-1,60.64
2019-12-10T15:30:00Z,Hobo-Tmp-2,60.26
2019-12-10T15:30:00Z,Mean.Temp,60.45
2019-12-10T15:40:00Z,Hobo-Tmp-1,60.64
2019-12-10T15:40:00Z,Hobo-Tmp-2,60.24
2019-12-10T15:40:00Z,Mean.Temp,60.44
2019-12-10T15:50:00Z,Hobo-Tmp-1,60.62
2019-12-10T15:50:00Z,Hobo-Tmp-2,60.26
2019-12-10T15:50:00Z,Mean.Temp,60.44
2019-12-10T16:00:00Z,Hobo-Tmp-1,60.62
2019-12-10T16:00:00Z,Hobo-Tmp-2,60.26
2019-12-10T16:00:00Z,Mean.Temp,60.44
2019-12-10T16:10:00Z,Hobo-Tmp-1,60.57
2019-12-10T16:10:00Z,Hobo-Tmp-2,60.24
2019-12-10T16:10:00Z,Mean.Temp,60.405
2019-12-10T16:20:00Z,Hobo-Tmp-1,60.55
2019-12-10T16:20:00Z,Hobo-Tmp-2,60.22
2019-12-10T16:20:00Z,Mean.Temp,60.385
2019-12-10T16:30:00Z,Hobo-Tmp-1,60.59
2019-12-10T16:30:00Z,Hobo-Tmp-2,60.24
2019-12-10T16:30:00Z,Mean.Temp,60.415000000000006
2019-12-10T16:40:00Z,Hobo-Tmp-1,60.47
2019-12-10T16:40:00Z,Hobo-Tmp-2,60.22
2019-12-10T16:40:00Z,Mean.Temp,60.345
2019-12-10T16:50:00Z,Hobo-Tmp-1,60.51
2019-12-10T16:50:00Z,Hobo-Tmp-2,60.14
2019-12-10T16:50:00Z,Mean.Temp,60.325
2019-12-10T17:00:00Z,Hobo-Tmp-1,60.51
2019-12-10T17:00:00Z,Hobo-Tmp-2,60.06
2019-12-10T17:00:00Z,Mean.Temp,60.285
2019-12-10T17:10:00Z,Hobo-Tmp-1,60.53
2019-12-10T17:10:00Z,Hobo-Tmp-2,60.01
2019-12-10T17:10:00Z,Mean.Temp,60.269999999999996
2019-12-10T17:20:00Z,Hobo-Tmp-1,60.53
2019-12-10T17:20:00Z,Hobo-Tmp-2,59.93
2019-12-10T17:20:00Z,Mean.Temp,60.230000000000004
2019-12-10T17:30:00Z,Hobo-Tmp-1,60.55
2019-12-10T17:30:00Z,Hobo-Tmp-2,59.83
2019-12-10T17:30:00Z,Mean.Temp,60.19
2019-12-10T17:40:00Z,Hobo-Tmp-1,60.57
2019-12-10T17:40:00Z,Hobo-Tmp-2,59.7
2019-12-10T17:40:00Z,Mean.Temp,60.135000000000005
2019-12-10T17:50:00Z,Hobo-Tmp-1,60.61
2019-12-10T17:50:00Z,Hobo-Tmp-2,59.6
2019-12-10T17:50:00Z,Mean.Temp,60.105000000000004
2019-12-10T18:00:00Z,Hobo-Tmp-1,60.59
2019-12-10T18:00:00Z,Hobo-Tmp-2,59.49
2019-12-10T18:00:00Z,Mean.Temp,60.040000000000006
2019-12-10T18:10:00Z,Hobo-Tmp-1,60.59
2019-12-10T18:10:00Z,Hobo-Tmp-2,59.37
2019-12-10T18:10:00Z,Mean.Temp,59.980000000000004
2019-12-10T18:20:00Z,Hobo-Tmp-1,60.61
2019-12-10T18:20:00Z,Hobo-Tmp-2,59.29
2019-12-10T18:20:00Z,Mean.Temp,59.95
2019-12-10T18:30:00Z,Hobo-Tmp-1,60.61
2019-12-10T18:30:00Z,Hobo-Tmp-2,59.14
2019-12-10T18:30:00Z,Mean.Temp,59.875
2019-12-10T18:40:00Z,Hobo-Tmp-1,60.53
2019-12-10T18:40:00Z,Hobo-Tmp-2,59.02
2019-12-10T18:40:00Z,Mean.Temp,59.775000000000006
2019-12-10T18:50:00Z,Hobo-Tmp-1,60.57
2019-12-10T18:50:00Z,Hobo-Tmp-2,58.89
2019-12-10T18:50:00Z,Mean.Temp,59.730000000000004
2019-12-10T19:00:00Z,Hobo-Tmp-1,60.55
2019-12-10T19:00:00Z,Hobo-Tmp-2,58.73
2019-12-10T19:00:00Z,Mean.Temp,59.64
2019-12-10T19:10:00Z,Hobo-Tmp-1,60.55
2019-12-10T19:10:00Z,Hobo-Tmp-2,58.64
2019-12-10T19:10:00Z,Mean.Temp,59.595
2019-12-10T19:20:00Z,Hobo-Tmp-1,60.53
2019-12-10T19:20:00Z,Hobo-Tmp-2,58.58
2019-12-10T19:20:00Z,Mean.Temp,59.555
2019-12-10T19:30:00Z,Hobo-Tmp-1,60.53
2019-12-10T19:30:00Z,Hobo-Tmp-2,58.5
2019-12-10T19:30:00Z,Mean.Temp,59.515
2019-12-10T19:40:00Z,Hobo-Tmp-1,60.51
2019-12-10T19:40:00Z,Hobo-Tmp-2,58.37
2019-12-10T19:40:00Z,Mean.Temp,59.44
2019-12-10T19:50:00Z,Hobo-Tmp-1,60.47
2019-12-10T19:50:00Z,Hobo-Tmp-2,58.27
2019-12-10T19:50:00Z,Mean.Temp,59.370000000000005
2019-12-10T20:00:00Z,Hobo-Tmp-1,60.49
2019-12-10T20:00:00Z,Hobo-Tmp-2,58.21
2019-12-10T20:00:00Z,Mean.Temp,59.35
2019-12-10T20:10:00Z,Hobo-Tmp-1,60.49
2019-12-10T20:10:00Z,Hobo-Tmp-2,58.13
2019-12-10T20:10:00Z,Mean.Temp,59.31
2019-12-10T20:20:00Z,Hobo-Tmp-1,60.49
2019-12-10T20:20:00Z,Hobo-Tmp-2,58
2019-12-10T20:20:00Z,Mean.Temp,59.245000000000005
2019-12-10T20:30:00Z,Hobo-Tmp-1,60.45
2019-12-10T20:30:00Z,Hobo-Tmp-2,57.94
2019-12-10T20:30:00Z,Mean.Temp,59.195
2019-12-10T20:40:00Z,Hobo-Tmp-1,60.47
2019-12-10T20:40:00Z,Hobo-Tmp-2,57.88
2019-12-10T20:40:00Z,Mean.Temp,59.175
2019-12-10T20:50:00Z,Hobo-Tmp-1,60.41
2019-12-10T20:50:00Z,Hobo-Tmp-2,57.83
2019-12-10T20:50:00Z,Mean.Temp,59.12
2019-12-10T21:00:00Z,Hobo-Tmp-1,60.45
2019-12-10T21:00:00Z,Hobo-Tmp-2,57.75
2019-12-10T21:00:00Z,Mean.Temp,59.1
2019-12-10T21:10:00Z,Hobo-Tmp-1,60.45
2019-12-10T21:10:00Z,Hobo-Tmp-2,57.69
2019-12-10T21:10:00Z,Mean.Temp,59.07
2019-12-10T21:20:00Z,Hobo-Tmp-1,60.47
2019-12-10T21:20:00Z,Hobo-Tmp-2,57.61
2019-12-10T21:20:00Z,Mean.Temp,59.04
2019-12-10T21:30:00Z,Hobo-Tmp-1,60.47
2019-12-10T21:30:00Z,Hobo-Tmp-2,57.54
2019-12-10T21:30:00Z,Mean.Temp,59.004999999999995
2019-12-10T21:40:00Z,Hobo-Tmp-1,60.47
2019-12-10T21:40:00Z,Hobo-Tmp-2,57.48
2019-12-10T21:40:00Z,Mean.Temp,58.974999999999994
2019-12-10T21:50:00Z,Hobo-Tmp-1,60.49
2019-12-10T21:50:00Z,Hobo-Tmp-2,57.44
2019-12-10T21:50:00Z,Mean.Temp,58.965
2019-12-10T22:00:00Z,Hobo-Tmp-1,60.45
2019-12-10T22:00:00Z,Hobo-Tmp-2,57.44
2019-12-10T22:00:00Z,Mean.Temp,58.945
2019-12-10T22:10:00Z,Hobo-Tmp-1,60.45
2019-12-10T22:10:00Z,Hobo-Tmp-2,57.32
2019-12-10T22:10:00Z,Mean.Temp,58.885000000000005
2019-12-10T22:20:00Z,Hobo-Tmp-1,60.45
2019-12-10T22:20:00Z,Hobo-Tmp-2,57.27
2019-12-10T22:20:00Z,Mean.Temp,58.86
2019-12-10T22:30:00Z,Hobo-Tmp-1,60.41
2019-12-10T22:30:00Z,Hobo-Tmp-2,57.23
2019-12-10T22:30:00Z,Mean.Temp,58.81999999999999
2019-12-10T22:40:00Z,Hobo-Tmp-1,60.45
2019-12-10T22:40:00Z,Hobo-Tmp-2,57.21
2019-12-10T22:40:00Z,Mean.Temp,58.83
2019-12-10T22:50:00Z,Hobo-Tmp-1,60.37
2019-12-10T22:50:00Z,Hobo-Tmp-2,57.15
2019-12-10T22:50:00Z,Mean.Temp,58.76
2019-12-10T23:00:00Z,Hobo-Tmp-1,60.37
2019-12-10T23:00:00Z,Hobo-Tmp-2,57.11
2019-12-10T23:00:00Z,Mean.Temp,58.739999999999995
2019-12-10T23:10:00Z,Hobo-Tmp-1,60.39
2019-12-10T23:10:00Z,Hobo-Tmp-2,57.09
2019-12-10T23:10:00Z,Mean.Temp,58.74
2019-12-10T23:20:00Z,Hobo-Tmp-1,60.41
2019-12-10T23:20:00Z,Hobo-Tmp-2,57.05
2019-12-10T23:20:00Z,Mean.Temp,58.73
2019-12-10T23:30:00Z,Hobo-Tmp-1,60.41
2019-12-10T23:30:00Z,Hobo-Tmp-2,57.11
2019-12-10T23:30:00Z,Mean.Temp,58.76
2019-12-10T23:40:00Z,Hobo-Tmp-1,60.41
2019-12-10T23:40:00Z,Hobo-Tmp-2,57.13
2019-12-10T23:40:00Z,Mean.Temp,58.769999999999996
2019-12-10T23:50:00Z,Hobo-Tmp-1,60.37
2019-12-10T23:50:00Z,Hobo-Tmp-2,57.13
2019-12-10T23:50:00Z,Mean.Temp,58.75
2019-12-11T00:00:00Z,Hobo-Tmp-1,60.41
2019-12-11T00:00:00Z,Hobo-Tmp-2,57.11
2019-12-11T00:00:00Z,Mean.Temp,58.76
2019-12-11T00:10:00Z,Hobo-Tmp-1,60.41
2019-12-11T00:10:00Z,Hobo-Tmp-2,57.11
2019-12-11T00:10:00Z,Mean.Temp,58.76
2019-12-11T00:20:00Z,Hobo-Tmp-1,60.41
2019-12-11T00:20:00Z,Hobo-Tmp-2,57.15
2019-12-11T00:20:00Z,Mean.Temp,58.78
2019-12-11T00:30:00Z,Hobo-Tmp-1,60.37
2019-12-11T00:30:00Z,Hobo-Tmp-2,57.07
2019-12-11T00:30:00Z,Mean.Temp,58.72
2019-12-11T00:40:00Z,Hobo-Tmp-1,60.39
2019-12-11T00:40:00Z,Hobo-Tmp-2,57.03
2019-12-11T00:40:00Z,Mean.Temp,58.71
2019-12-11T00:50:00Z,Hobo-Tmp-1,60.32
2019-12-11T00:50:00Z,Hobo-Tmp-2,57.03
2019-12-11T00:50:00Z,Mean.Temp,58.675
2019-12-11T01:00:00Z,Hobo-Tmp-1,60.35
2019-12-11T01:00:00Z,Hobo-Tmp-2,57.01
2019-12-11T01:00:00Z,Mean.Temp,58.68
2019-12-11T01:10:00Z,Hobo-Tmp-1,60.34
2019-12-11T01:10:00Z,Hobo-Tmp-2,56.94
2019-12-11T01:10:00Z,Mean.Temp,58.64
2019-12-11T01:20:00Z,Hobo-Tmp-1,60.34
2019-12-11T01:20:00Z,Hobo-Tmp-2,56.88
2019-12-11T01:20:00Z,Mean.Temp,58.61
2019-12-11T01:30:00Z,Hobo-Tmp-1,60.3
2019-12-11T01:30:00Z,Hobo-Tmp-2,56.84
2019-12-11T01:30:00Z,Mean.Temp,58.57
2019-12-11T01:40:00Z,Hobo-Tmp-1,60.32
2019-12-11T01:40:00Z,Hobo-Tmp-2,56.8
2019-12-11T01:40:00Z,Mean.Temp,58.56
2019-12-11T01:50:00Z,Hobo-Tmp-1,60.3
2019-12-11T01:50:00Z,Hobo-Tmp-2,56.74
2019-12-11T01:50:00Z,Mean.Temp,58.519999999999996
2019-12-11T02:00:00Z,Hobo-Tmp-1,60.28
2019-12-11T02:00:00Z,Hobo-Tmp-2,56.69
2019-12-11T02:00:00Z,Mean.Temp,58.485
2019-12-11T02:10:00Z,Hobo-Tmp-1,60.32
2019-12-11T02:10:00Z,Hobo-Tmp-2,56.65
2019-12-11T02:10:00Z,Mean.Temp,58.485
2019-12-11T02:20:00Z,Hobo-Tmp-1,60.22
2019-12-11T02:20:00Z,Hobo-Tmp-2,56.51
2019-12-11T02:20:00Z,Mean.Temp,58.364999999999995
2019-12-11T02:30:00Z,Hobo-Tmp-1,60.18
2019-12-11T02:30:00Z,Hobo-Tmp-2,56.49
2019-12-11T02:30:00Z,Mean.Temp,58.335
2019-12-11T02:40:00Z,Hobo-Tmp-1,60.18
2019-12-11T02:40:00Z,Hobo-Tmp-2,56.47
2019-12-11T02:40:00Z,Mean.Temp,58.325
2019-12-11T02:50:00Z,Hobo-Tmp-1,60.22
2019-12-11T02:50:00Z,Hobo-Tmp-2,56.4
2019-12-11T02:50:00Z,Mean.Temp,58.31
2019-12-11T03:00:00Z,Hobo-Tmp-1,60.24
2019-12-11T03:00:00Z,Hobo-Tmp-2,56.32
2019-12-11T03:00:00Z,Mean.Temp,58.28
2019-12-11T03:10:00Z,Hobo-Tmp-1,60.22
2019-12-11T03:10:00Z,Hobo-Tmp-2,56.3
2019-12-11T03:10:00Z,Mean.Temp,58.26
2019-12-11T03:20:00Z,Hobo-Tmp-1,60.2
2019-12-11T03:20:00Z,Hobo-Tmp-2,56.26
2019-12-11T03:20:00Z,Mean.Temp,58.230000000000004
2019-12-11T03:30:00Z,Hobo-Tmp-1,60.2
2019-12-11T03:30:00Z,Hobo-Tmp-2,56.18
2019-12-11T03:30:00Z,Mean.Temp,58.19
2019-12-11T03:40:00Z,Hobo-Tmp-1,60.2
2019-12-11T03:40:00Z,Hobo-Tmp-2,56.18
2019-12-11T03:40:00Z,Mean.Temp,58.19
2019-12-11T03:50:00Z,Hobo-Tmp-1,60.22
2019-12-11T03:50:00Z,Hobo-Tmp-2,56.13
2019-12-11T03:50:00Z,Mean.Temp,58.175
2019-12-11T04:00:00Z,Hobo-Tmp-1,60.22
2019-12-11T04:00:00Z,Hobo-Tmp-2,56.13
2019-12-11T04:00:00Z,Mean.Temp,58.175
2019-12-11T04:10:00Z,Hobo-Tmp-1,60.18
2019-12-11T04:10:00Z,Hobo-Tmp-2,56.11
2019-12-11T04:10:00Z,Mean.Temp,58.144999999999996
2019-12-11T04:20:00Z,Hobo-Tmp-1,60.2
2019-12-11T04:20:00Z,Hobo-Tmp-2,56.11
2019-12-11T04:20:00Z,Mean.Temp,58.155
2019-12-11T04:30:00Z,Hobo-Tmp-1,60.16
2019-12-11T04:30:00Z,Hobo-Tmp-2,56.09
2019-12-11T04:30:00Z,Mean.Temp,58.125
2019-12-11T04:40:00Z,Hobo-Tmp-1,60.22
2019-12-11T04:40:00Z,Hobo-Tmp-2,56.11
2019-12-11T04:40:00Z,Mean.Temp,58.165
2019-12-11T04:50:00Z,Hobo-Tmp-1,60.22
2019-12-11T04:50:00Z,Hobo-Tmp-2,56.09
2019-12-11T04:50:00Z,Mean.Temp,58.155
2019-12-11T05:00:00Z,Hobo-Tmp-1,60.18
2019-12-11T05:00:00Z,Hobo-Tmp-2,56.15
2019-12-11T05:00:00Z,Mean.Temp,58.165
2019-12-11T05:10:00Z,Hobo-Tmp-1,60.2
2019-12-11T05:10:00Z,Hobo-Tmp-2,56.17
2019-12-11T05:10:00Z,Mean.Temp,58.185
2019-12-11T05:20:00Z,Hobo-Tmp-1,60.16
2019-12-11T05:20:00Z,Hobo-Tmp-2,56.22
2019-12-11T05:20:00Z,Mean.Temp,58.19
2019-12-11T05:30:00Z,Hobo-Tmp-1,60.18
2019-12-11T05:30:00Z,Hobo-Tmp-2,56.17
2019-12-11T05:30:00Z,Mean.Temp,58.175
2019-12-11T05:40:00Z,Hobo-Tmp-1,60.2
2019-12-11T05:40:00Z,Hobo-Tmp-2,56.18
2019-12-11T05:40:00Z,Mean.Temp,58.19
2019-12-11T05:50:00Z,Hobo-Tmp-1,60.16
2019-12-11T05:50:00Z,Hobo-Tmp-2,56.24
2019-12-11T05:50:00Z,Mean.Temp,58.2
2019-12-11T06:00:00Z,Hobo-Tmp-1,60.14
2019-12-11T06:00:00Z,Hobo-Tmp-2,56.24
2019-12-11T06:00:00Z,Mean.Temp,58.19
2019-12-11T06:10:00Z,Hobo-Tmp-1,60.12
2019-12-11T06:10:00Z,Hobo-Tmp-2,56.26
2019-12-11T06:10:00Z,Mean.Temp,58.19
2019-12-11T06:20:00Z,Hobo-Tmp-1,60.14
2019-12-11T06:20:00Z,Hobo-Tmp-2,56.28
2019-12-11T06:20:00Z,Mean.Temp,58.21
2019-12-11T06:30:00Z,Hobo-Tmp-1,60.12
2019-12-11T06:30:00Z,Hobo-Tmp-2,56.32
2019-12-11T06:30:00Z,Mean.Temp,58.22
2019-12-11T06:40:00Z,Hobo-Tmp-1,60.06
2019-12-11T06:40:00Z,Hobo-Tmp-2,56.26
2019-12-11T06:40:00Z,Mean.Temp,58.16
2019-12-11T06:50:00Z,Hobo-Tmp-1,60.12
2019-12-11T06:50:00Z,Hobo-Tmp-2,56.38
2019-12-11T06:50:00Z,Mean.Temp,58.25
2019-12-11T07:00:00Z,Hobo-Tmp-1,60.06
2019-12-11T07:00:00Z,Hobo-Tmp-2,56.32
2019-12-11T07:00:00Z,Mean.Temp,58.19
2019-12-11T07:10:00Z,Hobo-Tmp-1,60.1
2019-12-11T07:10:00Z,Hobo-Tmp-2,56.4
2019-12-11T07:10:00Z,Mean.Temp,58.25
2019-12-11T07:20:00Z,Hobo-Tmp-1,60.12
2019-12-11T07:20:00Z,Hobo-Tmp-2,56.4
2019-12-11T07:20:00Z,Mean.Temp,58.26
2019-12-11T07:30:00Z,Hobo-Tmp-1,60.12
2019-12-11T07:30:00Z,Hobo-Tmp-2,56.42
2019-12-11T07:30:00Z,Mean.Temp,58.269999999999996
2019-12-11T07:40:00Z,Hobo-Tmp-1,60.08
2019-12-11T07:40:00Z,Hobo-Tmp-2,56.44
2019-12-11T07:40:00Z,Mean.Temp,58.26
2019-12-11T07:50:00Z,Hobo-Tmp-1,60.08
2019-12-11T07:50:00Z,Hobo-Tmp-2,56.53
2019-12-11T07:50:00Z,Mean.Temp,58.305
2019-12-11T08:00:00Z,Hobo-Tmp-1,60.08
2019-12-11T08:00:00Z,Hobo-Tmp-2,56.53
2019-12-11T08:00:00Z,Mean.Temp,58.305
2019-12-11T08:10:00Z,Hobo-Tmp-1,59.83
2019-12-11T08:10:00Z,Hobo-Tmp-2,56.49
2019-12-11T08:10:00Z,Mean.Temp,58.16
2019-12-11T08:20:00Z,Hobo-Tmp-1,59.62
2019-12-11T08:20:00Z,Hobo-Tmp-2,56.45
2019-12-11T08:20:00Z,Mean.Temp,58.035
2019-12-11T08:30:00Z,Hobo-Tmp-1,59.43
2019-12-11T08:30:00Z,Hobo-Tmp-2,56.38
2019-12-11T08:30:00Z,Mean.Temp,57.905
2019-12-11T08:40:00Z,Hobo-Tmp-1,59.23
2019-12-11T08:40:00Z,Hobo-Tmp-2,56.34
2019-12-11T08:40:00Z,Mean.Temp,57.785
2019-12-11T08:50:00Z,Hobo-Tmp-1,59.14
2019-12-11T08:50:00Z,Hobo-Tmp-2,56.28
2019-12-11T08:50:00Z,Mean.Temp,57.71
2019-12-11T09:00:00Z,Hobo-Tmp-1,59
2019-12-11T09:00:00Z,Hobo-Tmp-2,56.24
2019-12-11T09:00:00Z,Mean.Temp,57.620000000000005
2019-12-11T09:10:00Z,Hobo-Tmp-1,58.98
2019-12-11T09:10:00Z,Hobo-Tmp-2,56.26
2019-12-11T09:10:00Z,Mean.Temp,57.62
2019-12-11T09:20:00Z,Hobo-Tmp-1,58.96
2019-12-11T09:20:00Z,Hobo-Tmp-2,56.28
2019-12-11T09:20:00Z,Mean.Temp,57.620000000000005
2019-12-11T09:30:00Z,Hobo-Tmp-1,58.93
2019-12-11T09:30:00Z,Hobo-Tmp-2,56.28
2019-12-11T09:30:00Z,Mean.Temp,57.605000000000004
2019-12-11T09:40:00Z,Hobo-Tmp-1,58.98
2019-12-11T09:40:00Z,Hobo-Tmp-2,56.3
2019-12-11T09:40:00Z,Mean.Temp,57.64
2019-12-11T09:50:00Z,Hobo-Tmp-1,59
2019-12-11T09:50:00Z,Hobo-Tmp-2,56.32
2019-12-11T09:50:00Z,Mean.Temp,57.66
2019-12-11T10:00:00Z,Hobo-Tmp-1,59.06
2019-12-11T10:00:00Z,Hobo-Tmp-2,56.34
2019-12-11T10:00:00Z,Mean.Temp,57.7
2019-12-11T10:10:00Z,Hobo-Tmp-1,59.04
2019-12-11T10:10:00Z,Hobo-Tmp-2,56.42
2019-12-11T10:10:00Z,Mean.Temp,57.730000000000004
2019-12-11T10:20:00Z,Hobo-Tmp-1,59.08
2019-12-11T10:20:00Z,Hobo-Tmp-2,56.45
2019-12-11T10:20:00Z,Mean.Temp,57.765
2019-12-11T10:30:00Z,Hobo-Tmp-1,59.16
2019-12-11T10:30:00Z,Hobo-Tmp-2,56.51
2019-12-11T10:30:00Z,Mean.Temp,57.834999999999994
2019-12-11T10:40:00Z,Hobo-Tmp-1,59.23
2019-12-11T10:40:00Z,Hobo-Tmp-2,56.49
2019-12-11T10:40:00Z,Mean.Temp,57.86
2019-12-11T10:50:00Z,Hobo-Tmp-1,59.27
2019-12-11T10:50:00Z,Hobo-Tmp-2,56.57
2019-12-11T10:50:00Z,Mean.Temp,57.92
2019-12-11T11:00:00Z,Hobo-Tmp-1,59.35
2019-12-11T11:00:00Z,Hobo-Tmp-2,56.61
2019-12-11T11:00:00Z,Mean.Temp,57.980000000000004
2019-12-11T11:10:00Z,Hobo-Tmp-1,59.45
2019-12-11T11:10:00Z,Hobo-Tmp-2,56.69
2019-12-11T11:10:00Z,Mean.Temp,58.07
2019-12-11T11:20:00Z,Hobo-Tmp-1,59.52
2019-12-11T11:20:00Z,Hobo-Tmp-2,56.72
2019-12-11T11:20:00Z,Mean.Temp,58.120000000000005
2019-12-11T11:30:00Z,Hobo-Tmp-1,59.6
2019-12-11T11:30:00Z,Hobo-Tmp-2,56.8
2019-12-11T11:30:00Z,Mean.Temp,58.2
2019-12-11T11:40:00Z,Hobo-Tmp-1,59.7
2019-12-11T11:40:00Z,Hobo-Tmp-2,56.8
2019-12-11T11:40:00Z,Mean.Temp,58.25
2019-12-11T11:50:00Z,Hobo-Tmp-1,59.79
2019-12-11T11:50:00Z,Hobo-Tmp-2,56.92
2019-12-11T11:50:00Z,Mean.Temp,58.355000000000004
2019-12-11T12:00:00Z,Hobo-Tmp-1,59.87
2019-12-11T12:00:00Z,Hobo-Tmp-2,56.98
2019-12-11T12:00:00Z,Mean.Temp,58.425
2019-12-11T12:10:00Z,Hobo-Tmp-1,59.95
2019-12-11T12:10:00Z,Hobo-Tmp-2,56.98
2019-12-11T12:10:00Z,Mean.Temp,58.465
2019-12-11T12:20:00Z,Hobo-Tmp-1,59.66
2019-12-11T12:20:00Z,Hobo-Tmp-2,57.07
2019-12-11T12:20:00Z,Mean.Temp,58.364999999999995
2019-12-11T12:30:00Z,Hobo-Tmp-1,60.14
2019-12-11T12:30:00Z,Hobo-Tmp-2,57.07
2019-12-11T12:30:00Z,Mean.Temp,58.605000000000004
2019-12-11T12:40:00Z,Hobo-Tmp-1,60.43
2019-12-11T12:40:00Z,Hobo-Tmp-2,57.11
2019-12-11T12:40:00Z,Mean.Temp,58.769999999999996
2019-12-11T12:50:00Z,Hobo-Tmp-1,60.55
2019-12-11T12:50:00Z,Hobo-Tmp-2,57.23
2019-12-11T12:50:00Z,Mean.Temp,58.89
2019-12-11T13:00:00Z,Hobo-Tmp-1,60.59
2019-12-11T13:00:00Z,Hobo-Tmp-2,57.46
2019-12-11T13:00:00Z,Mean.Temp,59.025000000000006
2019-12-11T13:10:00Z,Hobo-Tmp-1,60.68
2019-12-11T13:10:00Z,Hobo-Tmp-2,57.75
2019-12-11T13:10:00Z,Mean.Temp,59.215
2019-12-11T13:20:00Z,Hobo-Tmp-1,60.66
2019-12-11T13:20:00Z,Hobo-Tmp-2,57.98
2019-12-11T13:20:00Z,Mean.Temp,59.31999999999999
2019-12-11T13:30:00Z,Hobo-Tmp-1,60.68
2019-12-11T13:30:00Z,Hobo-Tmp-2,58.19
2019-12-11T13:30:00Z,Mean.Temp,59.435
2019-12-11T13:40:00Z,Hobo-Tmp-1,60.66
2019-12-11T13:40:00Z,Hobo-Tmp-2,58.42
2019-12-11T13:40:00Z,Mean.Temp,59.54
2019-12-11T13:50:00Z,Hobo-Tmp-1,60.61
2019-12-11T13:50:00Z,Hobo-Tmp-2,58.66
2019-12-11T13:50:00Z,Mean.Temp,59.635
2019-12-11T14:00:00Z,Hobo-Tmp-1,60.61
2019-12-11T14:00:00Z,Hobo-Tmp-2,58.91
2019-12-11T14:00:00Z,Mean.Temp,59.76
2019-12-11T14:10:00Z,Hobo-Tmp-1,60.62
2019-12-11T14:10:00Z,Hobo-Tmp-2,59.22
2019-12-11T14:10:00Z,Mean.Temp,59.92
2019-12-11T14:20:00Z,Hobo-Tmp-1,60.64
2019-12-11T14:20:00Z,Hobo-Tmp-2,59.5
2019-12-11T14:20:00Z,Mean.Temp,60.07
2019-12-11T14:30:00Z,Hobo-Tmp-1,60.7
2019-12-11T14:30:00Z,Hobo-Tmp-2,59.72
2019-12-11T14:30:00Z,Mean.Temp,60.21
2019-12-11T14:40:00Z,Hobo-Tmp-1,60.64
2019-12-11T14:40:00Z,Hobo-Tmp-2,59.87
2019-12-11T14:40:00Z,Mean.Temp,60.254999999999995
2019-12-11T14:50:00Z,Hobo-Tmp-1,60.62
